ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,Afghanistan,,,,,,,,,,,,,,,,,
PLW,Palau,#VALUE!,#VALUE!,0.785336654,0.765325654,0.756023099,0.742451433,0.724054372,0.703093276,0.660949891,0.642782198,0.627118428,0.614456262,0.603841192,0.568292129,0.559074562,0.54983703,
PAN,Panama,#VALUE!,#VALUE!,0.946625602,1.235504605,1.147794574,1.038792436,0.897695915,0.941306623,0.73058531,0.683024095,0.625705591,0.618777622,0.534924591,0.515513183,0.399594158,0.330386255,
PNG,Papua New Guinea,#VALUE!,#VALUE!,0.699590788,-0.023460454,-0.081621186,1,1,-0.132626944,0.142901567,0.091165195,0.066044012,0.052374031,0.044180897,0.14316847,0.126847057,0.12111934,
PRY,Paraguay,#VALUE!,#VALUE!,0.309828032,0.310015093,0.304251397,0.306933583,0.321328317,0.345658638,0.388347827,0.418709043,0.441234508,0.447665769,0.4414922,0.451747081,0.446216644,0.441029738,
PER,Peru,#VALUE!,#VALUE!,0.195236054,-0.163561126,-0.173036797,-0.190217876,-0.220274993,-0.269140666,1.834453952,2.439684302,3.29235975,3.861498067,3.877601268,2.753134632,2.677244647,2.581454443,
PHL,Philippines,#VALUE!,#VALUE!,1.009404342,0.947601493,0.936406445,0.928687318,0.924883727,0.924112057,0.789440595,0.792833904,0.796483749,0.799929384,0.803485852,0.63176422,0.637661432,0.64466669,
POL,Poland,#VALUE!,#VALUE!,-0.499199527,-0.478824738,-0.479771437,-0.484467983,-0.493842274,-0.506746819,-0.377961814,-0.387082819,-0.396030329,-0.404324894,-0.412325987,-0.088775937,-0.089985486,-0.091403266,
PRT,Portugal,#VALUE!,#VALUE!,0.571758378,0.539057182,0.54601615,0.551922735,0.556367163,0.559713788,0.550922279,0.553907885,0.557541817,0.562177738,0.567413325,0.532106931,0.5370936,0.540383874,
QAT,Qatar,#VALUE!,#VALUE!,0.32382058,0.335141809,0.341292745,0.350857821,0.365472116,0.384529084,0.386672633,0.406994466,0.426974659,0.444999622,0.460544296,0.44958597,0.464217935,0.470663325,
ROU,Romania,#VALUE!,#VALUE!,-0.05477466,-0.055251948,-0.055875654,-0.056560776,-0.057350551,-0.058260198,0.008462593,0.008580684,0.008771061,0.009061124,0.009426018,0.140640014,0.14591831,0.149621891,
RUS,Russian Federation,#VALUE!,#VALUE!,0.534588436,0.953047262,1.106857453,2.024912639,1,1,1,1,1,1,1,1,1,-12.24517777,
RWA,Rwanda,#VALUE!,#VALUE!,4.791483491,4.674805619,3.825963289,3.303797461,2.931391232,2.303259555,1.773320887,1.572233285,1.624389837,1.929102377,2.460711068,3.065367964,4.429353253,7.486755157,
KNA,Saint Kitts and Nevis,#VALUE!,#VALUE!,0.372410345,0.126613848,0.087566832,0.073799557,0.072768526,0.075142649,0.08274703,0.090020117,0.051166313,0.026000489,0.016941918,0.014098223,0.013266325,0.014498014,
LCA,Saint Lucia,#VALUE!,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VCT,Saint Vincent and the Grenadines,#VALUE!,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WSM,Samoa,#VALUE!,#VALUE!,1,3.019770963,1.351288982,1.017182961,1.027246226,1.260404052,1.229169587,1.811419485,2.61613885,2.702625181,2.081386008,0.559599535,0.504705027,0.469621721,
SMR,San Marino,#VALUE!,#VALUE!,1,1,1,1,-0.109609411,-0.121743788,-0.105992918,-0.333058875,,-0.112647137,-0.337725521,-0.066772404,-0.067064786,-0.067671642,
STP,Sao Tome and Principe,#VALUE!,#VALUE!,0.088982259,-1.004695039,-0.643205313,-0.753263343,-1.008096844,-0.789105221,-2.928812233,-4.716995306,-4.10547003,-3.535136993,-3.562542153,-3.384645667,-3.770572285,-3.906336116,
SAU,Saudi Arabia,#VALUE!,#VALUE!,1,1,1,1,1,39.35534304,9.105058621,5.325793211,4.228669727,4.044683897,4.509628517,5.360081904,6.112324097,7.306098981,
SEN,Senegal,#VALUE!,#VALUE!,0.318484739,0.413051689,0.395940596,0.402906792,0.442826829,0.524100021,-1.119971177,-1.474287175,-1.924682713,-2.275986396,-2.384685395,-3.686371718,-3.869018858,-3.768155645,
SRB,Serbia,#VALUE!,#VALUE!,0.259334154,0.455403719,0.556210972,0.517790481,0.360617552,0.244982294,0.058602251,0.048738273,0.046419814,0.051108806,0.063878718,0.010816341,0.016065657,0.024238812,
SYC,Seychelles,#VALUE!,#VALUE!,1.072172688,0.983707562,0.951327738,0.940657672,0.959081202,0.998080181,1.003182064,1.04111048,1.064911387,1.065715185,1.04728936,0.889120313,0.874708439,0.841447019,
SLE,Sierra Leone,#VALUE!,#VALUE!,0.260449069,0.189177143,0.240670476,0.241047301,0.178567512,0.125530258,0.090524829,0.076054198,0.07069003,0.072635036,0.079875029,0.087758881,0.096996876,0.105705357,
SGP,Singapore,#VALUE!,#VALUE!,0.133017374,0.139080341,0.143423432,0.145335416,0.143895434,0.140368162,0.146180988,0.143098349,0.140890268,0.139834519,0.13957295,0.203108603,0.202443036,0.201970493,
SVK,Slovakia,#VALUE!,#VALUE!,9.351154602,1,1,1,1,1,1,1,1,1,1,1,1,1,
SVN,Slovenia,#VALUE!,#VALUE!,0.077014407,0.213665269,0.266315161,0.159297015,0.158114256,0.346835684,5.453416918,0.156694474,1,1,0.967800869,0.310226312,1.225809038,0.278096342,
SLB,Solomon Islands,#VALUE!,#VALUE!,1,1,2.040656835,0.789700688,0.42667881,0.281286737,0.209771691,0.172979029,0.161614076,0.169921695,0.194183822,0.259696377,0.305926649,0.35107564,
SOM,Somalia,#VALUE!,#VALUE!,-1.22071E-11,-5.69286E-12,3.56311E-12,7.13077E-13,-3.73688E-13,8.81761E-12,-1.12823E-11,-1.50382E-12,1,3.25584E-11,-1.53563E-11,-1.55764E-11,-8.95913E-12,-1.3005E-12,
ZAF,South Africa,#VALUE!,#VALUE!,0.05561197,-0.508318732,-0.583404453,-0.803972726,-1.057747794,1,1,-68.0621263,-23.40374978,-4.567473302,-2.842552789,-3.212368513,-2.404977685,-1.532944202,
ESP,Spain,#VALUE!,#VALUE!,4.32690916,1,1,1,0.750895051,0.181063315,-0.708481414,-0.901498477,-1.854734428,-1.747562959,-0.647109987,-0.63396914,-0.362510825,-1.284492141,
LKA,Sri Lanka,#VALUE!,#VALUE!,0.485831627,0.563236772,0.559440421,0.552800456,0.542646474,0.530586595,0.900417849,0.874716044,0.852082011,0.832834686,0.816712009,0.878657389,0.862520775,0.850719202,
SDN,Sudan,#VALUE!,#VALUE!,1.817742323,0.730054811,0.483596341,0.395210674,0.375778675,0.390475373,0.433517979,0.447867605,0.462588546,0.472839947,0.478568144,0.542309622,0.552537514,0.549695124,
SUR,Suriname,#VALUE!,#VALUE!,0.417633634,0.394989351,0.38077271,0.367373851,0.354727371,0.342774567,0.571121253,1.286859964,0.63997371,0.683577527,0.70474699,0.686318267,0.696706186,0.686802472,
SWZ,Swaziland,#VALUE!,#VALUE!,0.56943222,0.462745064,0.405339542,0.305215571,0.207009313,0.126765517,0.101889314,0.079429729,0.069254045,0.070664623,0.069786337,0.092534494,0.088510167,0.101182471,
SWE,Sweden,#VALUE!,#VALUE!,-0.675768445,-0.814477453,-0.716853583,-0.786390333,-0.638448312,-3.84222907,1,-1.139609181,-0.57061963,-0.560476723,-0.716634332,-0.105001071,-0.125529479,-0.128940622,
CHE,Switzerland,#VALUE!,#VALUE!,1.043115467,0.032201063,-0.014487708,-0.03849936,-0.039394342,-0.015405361,0.016595628,0.030276377,0.031640558,0.020236791,-0.002696769,-0.1072613,-0.251901465,-0.308493504,
SYR,Syrian Arab Republic,#VALUE!,#VALUE!,0.584171054,0.557981188,0.553494857,0.54732942,0.539569612,0.531888374,0.506599945,0.501307297,0.507277519,0.528985694,0.565231218,0.574800051,0.621062859,0.660335461,
TJK,Tajikistan,#VALUE!,#VALUE!,0.060438579,-0.164998398,-0.160483826,-2.741916744,-2.751228641,-2.760615061,-4.888480451,-4.91897851,-4.949884701,-4.984952587,-5.016712314,-4.193418967,-4.187557679,-0.489078166,
TZA,"Tanzania, United Republic of",#VALUE!,#VALUE!,0.32950441,0.302767791,0.841067943,0.867165903,0.617436379,0.299497265,0.259678452,0.214072811,0.187100942,0.176889612,0.173830221,0.310515019,0.235121814,0.223420111,
THA,Thailand,#VALUE!,#VALUE!,0.160352938,-0.157618889,-0.289170906,-0.234597429,-0.14626336,-0.124217512,0.058183894,0.048651746,0.049587589,0.053498815,0.057388176,0.078508051,0.055101967,0.038736969,
TLS,TimorLeste,#VALUE!,#VALUE!,0.16626905,0.286655289,0.301461432,0.300709958,0.280600991,0.253649616,0.227165771,0.211444643,0.20827288,0.21997751,0.244257802,0.333496182,0.331106584,0.328749653,
TGO,Togo,#VALUE!,#VALUE!,-1.309055163,-1.143379486,-1.180909583,-1.253067667,-1.391609951,-1.601873244,-0.04545081,-0.051538942,-0.054346227,-0.051315276,-0.045365908,0.048820074,0.044166877,0.041004827,
TON,Tonga,#VALUE!,#VALUE!,0.546200027,0.616584127,0.645895359,0.662300724,0.657650682,0.638007163,0.656641587,0.636207215,0.615321656,0.595110876,0.575641174,0.616486779,0.595020085,0.574551004,
TTO,Trinidad and Tobago,#VALUE!,#VALUE!,0.640332874,0.563187693,0.509285081,0.476319314,0.465489671,0.469638377,0.600085168,0.602712935,0.619293211,0.655288232,0.710965506,1.065751845,1.18309351,1.302588392,
TUN,Tunisia,#VALUE!,#VALUE!,1.151820528,1,1,1,1,1.770475341,0.557505104,0.35829735,0.303787797,0.317469354,-0.363077263,0.65869655,1.117351443,1.477716667,
TUR,Turkey,#VALUE!,#VALUE!,0.545199513,0.479163151,0.42725698,0.40618371,0.414952647,0.445666641,0.503769338,0.542238869,0.573078965,0.585077649,0.581952671,0.594978076,0.595258399,0.595107291,
TKM,Turkmenistan,#VALUE!,#VALUE!,0.62116775,0.429996094,0.350772713,0.300868408,0.269390289,0.249461941,0.225465127,0.212337484,0.203134906,0.197305081,0.194281765,0.282849017,0.279091665,0.28637681,
TUV,Tuvalu,#VALUE!,#VALUE!,3.40615634,4.245590669,4.669149574,5.100427156,5.426060912,5.621066052,6.208283262,6.470559081,6.524115519,6.307372737,5.92464048,5.651129932,5.318703855,5.118533257,
UGA,Uganda,#VALUE!,#VALUE!,0.721932332,0.434729068,0.459413318,0.491557451,0.477482855,0.547303491,0.465914662,0.476494898,0.894144676,0.56041029,0.539513102,0.303097205,0.310475273,0.292736895,
UKR,Ukraine,#VALUE!,#VALUE!,0.578441242,0.520264938,0.522142382,0.527056508,0.536205826,0.54839357,0.451886517,0.463336475,0.470905547,0.472566628,0.470281916,0.808779963,0.803148835,0.803727154,
ARE,United Arab Emirates,#VALUE!,#VALUE!,-0.056140828,0.264432582,0.312332116,0.363263912,0.401135328,0.420608184,0.443670907,0.464414387,0.472247458,0.46475721,0.447234666,0.510396966,0.486452466,0.468493066,
GBR,United Kingdom,#VALUE!,#VALUE!,3.580434824,2.316949494,2.507814714,2.355780279,2.10964469,1.866916901,1.620502314,1.423926788,1.396613566,1.492369495,1.735432739,2.189394376,2.759306733,3.429562056,
USA,United States,#VALUE!,#VALUE!,0.325427055,0.235677668,0.238523318,0.238096688,0.233740215,0.227173972,0.609844012,0.587787209,0.569765644,0.556368719,0.546192454,0.874800224,0.850979676,0.829849417,
URY,Uruguay,#VALUE!,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
UZB,Uzbekistan,#VALUE!,#VALUE!,-0.037012801,0.093847016,0.089765684,0.090175307,0.096083308,0.10407016,0.134292677,0.15247144,0.113447136,0.068098817,0.046341291,0.031724753,0.029086857,0.030980882,
VUT,Vanuatu,#VALUE!,#VALUE!,0.205574164,0.298622209,0.295004234,0.260535521,0.227542593,0.212164402,0.24779588,0.245740049,0.223301437,0.178672624,0.15188188,0.206195869,0.196797674,0.190129306,
VEN,"Venezuela, Bolivarian Republic of",#VALUE!,#VALUE!,0.425040862,0.408270599,0.392655223,0.403629666,0.407817761,0.418892341,0.41866363,0.444772479,0.478152013,0.442234474,0.442233709,0.362138305,0.365886382,0.366618245,
VNM,Viet Nam,#VALUE!,#VALUE!,0.483584486,0.459402127,0.271386586,0.319561555,0.375020795,0.470112292,0.577886135,25.48416421,1,1,1.081318582,0.434670944,0.403219867,0.37583803,
YEM,Yemen,#VALUE!,#VALUE!,-0.496496503,-0.275739403,-0.281237149,-0.331176455,-0.497054737,-0.389412956,-0.318520755,-0.330768342,-0.349164,-0.35371929,-0.352301563,-0.211241815,-0.181494244,-0.161409599,
ZMB,Zambia,#VALUE!,#VALUE!,0.600327411,0.717566298,0.808671053,0.841475084,0.775638457,0.669703868,0.547796249,0.494551691,0.464254312,0.456037235,0.461493373,0.490617279,0.494705622,0.496915345,
ZWE,Zimbabwe,#VALUE!,#VALUE!,0.330882566,0.284673269,0.290097128,0.296139023,0.30019723,0.310996301,0.242605378,0.245454339,0.249354492,0.253232256,0.258220878,0.179966409,0.183259246,0.1857339,
