ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
MHL,Marshall Islands,,-0.232574042,,-0.250547507,,0.007819441,,0.131682956,-0.026633418,-0.216100335,-0.072236918,-0.017512353,-0.009244703,0.199166405,-0.27114884,-0.270321465,0.130411849
MRT,Mauritania,,-0.387640516,,-0.402623746,,-0.348197765,,-0.465870799,-0.505718915,-0.683995135,-0.64479195,-0.699327131,-0.621710792,-1.093405118,-0.792061255,-0.873825752,-0.887205099
MUS,Mauritius,,0.858145806,,1.016484425,,0.949476091,,1.009962761,1.0557421,1.008281939,1.006420486,0.822152822,0.853789223,0.954800287,0.929597246,0.845740891,0.863749867
MEX,Mexico,,-0.758726272,,-0.580734943,,-0.446402171,,-0.351259986,-0.387253234,-0.378175908,-0.40842273,-0.455161247,-0.532391897,-0.711891287,-0.590305558,-0.565798096,-0.489236698
FSM,"Micronesia, Federated States of",,0.771775437,,0.386970321,,0.056920533,,-0.001097841,-0.122642851,0.431338688,0.704884225,0.70816629,0.659987538,0.392695713,0.094414636,-0.075457594,-0.069265369
MDA,"Moldova, Republic of",,-0.184697354,,-0.120940009,,-0.55949801,,-0.643984406,-0.592118807,-0.367192227,-0.401851693,-0.537680123,-0.525022233,-0.432589904,-0.475641814,-0.398265724,-0.359157142
MCO,Monaco,,0.771775437,,0.893201931,,0.853368115,,0.836368108,0.810252702,0.815432894,0.762253487,0.983029372,0.909389698,0.915560399,0.969794295,0.896382113,0.893717474
MKD,Macedonia,,-0.410659361,,-0.47912383,,-0.65907133,,-0.635710602,-0.560740204,-0.246038113,-0.369395935,-0.566306543,-0.462270089,-0.375688744,-0.27432716,-0.290573821,-0.247405061
MNG,Mongolia,,-0.039107722,,-0.010409368,,-0.120973946,,0.114462999,0.136129071,-0.01705582,-0.231854653,-0.343310732,-0.385047788,-0.383964664,-0.312696252,-0.422873342,-0.334521384
MNE,Montenegro,,,,,,,,,-0.357652386,-0.349816556,-0.280282884,-0.342516512,-0.195722319,-0.075185943,0.071281472,-0.003377957,0.034104195
MAR,Morocco,,0.239321276,,0.24016445,,0.143674727,,-0.010956526,-0.053708849,0.015943612,-0.120448124,-0.224049022,-0.23243542,-0.260941958,-0.221517125,-0.185716825,-0.209188176
MOZ,Mozambique,,-0.844673208,,-0.835492944,,-0.766117221,,-0.649354332,-0.678412827,-0.652513405,-0.612332687,-0.609603992,-0.606851646,-0.607505954,-0.601529361,-0.482321798,-0.559642408
MMR,Myanmar,,-1.483428384,,-1.439185712,,-1.330063063,,-1.63210045,-1.629016466,-1.677104726,-1.64792894,-1.470818589,-1.432976447,-1.430008511,-1.474294366,-1.509584014,-1.423305849
NAM,Namibia,,0.199150575,,0.199204904,,0.193843202,,0.260910018,0.247498372,-0.005282951,-0.072812371,0.134622476,0.114511549,0.363238572,0.240008607,0.224447422,0.194291256
NRU,Nauru,,0.771775437,,0.893201931,,0.853368115,,0.836368108,0.810252702,0.815432894,0.762253487,0.983029372,0.488112741,0.328762063,0.468776131,0.411914938,0.353801459
NPL,Nepal,,-0.189740075,,-0.168565245,,-0.328890289,,-0.532078363,-0.623348462,-0.761332529,-0.836472498,-0.629729461,-0.662314676,-0.725232054,-0.911625658,-1.012711563,-0.987080826
NLD,Netherlands,,1.651267029,,1.741521498,,1.720052442,,1.691400162,1.706833179,1.756161512,1.747142921,1.766658719,1.765405176,1.747663136,1.806036896,1.810350845,1.824384088
NZL,New Zealand,,1.831522532,,1.864557984,,1.766688027,,1.78591781,1.85180784,1.875821214,1.847949596,1.796739148,1.837528562,1.867429469,1.928442417,1.864530763,1.909843086
NIC,Nicaragua,,-0.594741962,,-0.709433875,,-0.931895246,,-0.732762739,-0.599359407,-0.770363785,-0.645007743,-0.772239262,-0.797339029,-0.803952818,-0.78936518,-0.830329704,-0.710153322
NER,Niger,,-1.000268619,,-0.738954353,,-0.929061454,,-0.775196882,-0.660669515,-0.730320921,-0.800070441,-0.674961784,-0.697866132,-0.766146299,-0.566776909,-0.56626154,-0.495034718
NGA,Nigeria,,-1.264685803,,-1.272953696,,-1.105848864,,-1.48115075,-1.521641002,-1.431819112,-1.360576829,-1.110550514,-1.101566549,-1.096804552,-1.201224934,-1.213531175,-1.24797786
NOR,Norway,,1.889859084,,1.964143733,,1.811380925,,1.839468122,1.889594119,1.987717467,1.907183495,1.976270591,1.934071061,1.9770357,1.898824925,1.924628194,1.891580864
OMN,Oman,,0.692339749,,0.629605073,,0.630809262,,0.547243372,0.555934883,0.597027679,0.397057529,0.373708397,0.508735587,0.708632886,0.675962906,0.665826356,0.626000758
PAK,Pakistan,,-0.663616409,,-0.761232533,,-0.944210285,,-0.753127054,-0.728504406,-0.831894958,-0.881936389,-0.826308928,-0.892803147,-0.966331339,-0.885689414,-0.79118703,-0.899309294
PLW,Palau,,0.771775437,,0.893201931,,0.853368115,,0.836368108,0.810252702,0.815432894,0.762253487,0.983029372,0.909389698,0.771236006,0.815451724,0.741268822,0.840310413
PAN,Panama,,-0.259485319,,-0.182945648,,-0.202541014,,-0.093493108,-0.121801144,-0.099312916,-0.139969843,-0.161251562,-0.201300953,-0.216120442,-0.148010597,-0.129406339,-0.074388844
PNG,Papua New Guinea,,-0.70627203,,-0.690329291,,-0.895750906,,-1.04181485,-1.267740816,-0.955003989,-1.099256743,-0.947252271,-0.885178217,-0.978801269,-0.930590147,-0.934305107,-0.835505931
PRY,Paraguay,,-0.816107615,,-1.065563961,,-1.07681257,,-1.172052175,-1.096808064,-1.037411291,-1.039742419,-1.037185116,-1.063038046,-1.002813093,-0.962351095,-0.921631571,-0.864061188
PER,Peru,,-0.646445517,,-0.672708712,,-0.686671813,,-0.541656055,-0.573814278,-0.519855842,-0.742042984,-0.761571991,-0.793654227,-0.77212498,-0.668444127,-0.609788174,-0.604644433
PHL,Philippines,,-0.002579223,,0.010015717,,-0.437552945,,-0.425683014,-0.525803594,-0.573388188,-0.358246587,-0.411206722,-0.511820997,-0.57026001,-0.560053852,-0.543834624,-0.511577516
POL,Poland,,0.669135989,,0.763519264,,0.648150116,,0.628367521,0.514575845,0.403402558,0.423129195,0.366181889,0.381104392,0.524385148,0.627032718,0.686696805,0.73292539
PRT,Portugal,,1.232443955,,1.224245761,,1.168557125,,1.29384756,1.279049439,1.247107865,1.196404198,0.979873537,1.006830427,1.024404911,1.035314101,1.031164371,1.013572072
