ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,
MAR,Morocco,0.547864255,0.547864255,0.547948572,0.54803289,0.538383919,0.528734945,0.513271821,0.497808695,0.48925823,0.503188722,0.475910375,0.455190196,0.453512916,0.447811608,0.455696575,0.462856635,0.458162365,0.458162365
MOZ,Mozambique,0.331065358,0.331065358,0.331983376,0.332901411,0.339838982,0.346776556,0.358452845,0.370129134,0.364317435,0.369497319,0.377533463,0.378079202,0.378629671,0.378498809,0.379694128,0.40353564,0.388071518,0.388071518
MMR,Myanmar,0.203314323,0.203314323,0.20773859,0.212162858,0.223075104,0.233987387,0.203783655,0.17357991,0.174196707,0.164579055,0.170414212,0.205836282,0.213404711,0.213998298,0.205141127,0.198083197,0.21533883,0.21533883
NAM,Namibia,0.539830115,0.539830115,0.539835548,0.539840981,0.539304811,0.53876864,0.545475322,0.552182004,0.549499674,0.49894341,0.485437526,0.526924495,0.52290231,0.572647714,0.548001721,0.544889484,0.538858251,0.538858251
NRU,Nauru,0.654355087,0.654355087,0.666497731,0.678640386,0.674657011,0.670673623,0.668973613,0.667273622,0.66205054,0.663086579,0.652450697,0.696605874,0.597622548,0.565752413,0.593755226,0.582382988,0.570760292,0.570760292
NPL,Nepal,0.462051985,0.462051985,0.464169466,0.466286951,0.450254446,0.434221942,0.413903129,0.393584327,0.375330308,0.347733494,0.3327055,0.374054108,0.367537065,0.354953589,0.317674868,0.297457687,0.302583835,0.302583835
NLD,Netherlands,0.830253406,0.830253406,0.839278841,0.8483043,0.846157408,0.844010488,0.841145277,0.838280032,0.841366636,0.851232302,0.849428584,0.853331744,0.853081035,0.849532627,0.861207379,0.862070169,0.864876818,0.864876818
NZL,New Zealand,0.866304506,0.866304506,0.869608068,0.872911597,0.863124609,0.853337605,0.855260563,0.857183562,0.870361568,0.875164243,0.869589919,0.85934783,0.867505712,0.873485894,0.885688483,0.872906153,0.881968617,0.881968617
NIC,Nicaragua,0.381051608,0.381051608,0.369582415,0.358113225,0.335867095,0.313620951,0.333534193,0.353447452,0.380128119,0.345927243,0.370998451,0.345552148,0.340532194,0.339209436,0.342126964,0.333934059,0.357969336,0.357969336
NER,Niger,0.299946276,0.299946276,0.3260777,0.352209129,0.333198416,0.314187709,0.329574156,0.344960624,0.367866097,0.353935816,0.339985912,0.365007643,0.360426774,0.34677074,0.386644618,0.386747692,0.400993056,0.400993056
NGA,Nigeria,0.247062839,0.247062839,0.246236038,0.245409261,0.262119722,0.278830227,0.241300035,0.20376985,0.1956718,0.213636178,0.227884634,0.277889897,0.27968669,0.28063909,0.259755013,0.257293765,0.250404428,0.250404428
NOR,Norway,0.877971817,0.877971817,0.885400295,0.892828747,0.877552462,0.862276185,0.86508491,0.867893624,0.877918824,0.897543493,0.881436699,0.895254118,0.886814212,0.89540714,0.879764985,0.884925639,0.878316173,0.878316173
OMN,Oman,0.63846795,0.63846795,0.632194483,0.625921015,0.626041436,0.626161852,0.617805266,0.609448674,0.611186977,0.619405536,0.579411506,0.574741679,0.601747117,0.641726577,0.635192581,0.633165271,0.625200152,0.625200152
PAK,Pakistan,0.367276718,0.367276718,0.357515097,0.347753493,0.329455709,0.311157943,0.330266261,0.349374589,0.354299119,0.333621008,0.323612722,0.334738214,0.321439371,0.306733732,0.322862117,0.341762594,0.320138141,0.320138141
PLW,Palau,0.654355087,0.654355087,0.666497731,0.678640386,0.674657011,0.670673623,0.668973613,0.667273622,0.66205054,0.663086579,0.652450697,0.696605874,0.68187794,0.654247201,0.663090345,0.648253764,0.668062083,0.668062083
PAN,Panama,0.448102936,0.448102936,0.455756903,0.46341087,0.461451334,0.459491797,0.470396587,0.481301378,0.475639771,0.480137417,0.472006031,0.467749688,0.459739809,0.456775912,0.470397881,0.474118732,0.485122231,0.485122231
PNG,Papua New Guinea,0.358745594,0.358745594,0.360339868,0.361934142,0.341391981,0.320849819,0.306243432,0.29163703,0.246451837,0.308999202,0.280148651,0.310549546,0.322964357,0.304239746,0.313881971,0.313138979,0.332898814,0.332898814
PRY,Paraguay,0.336778477,0.336778477,0.311832845,0.286887208,0.285762358,0.284637486,0.275113535,0.265589565,0.280638387,0.292517742,0.292051516,0.292562977,0.287392391,0.299437381,0.307529781,0.315673686,0.327187762,0.327187762
PER,Peru,0.370710897,0.370710897,0.368084574,0.365458258,0.364061952,0.362665637,0.377167213,0.391668789,0.385237144,0.396028832,0.351591403,0.347685602,0.341269155,0.345575004,0.366311175,0.378042365,0.379071113,0.379071113
PHL,Philippines,0.499484155,0.499484155,0.50074365,0.502003143,0.457246274,0.412489411,0.413676405,0.414863397,0.394839281,0.385322362,0.428350683,0.417758656,0.397635801,0.385947998,0.38798923,0.391233075,0.397684497,0.397684497
POL,Poland,0.633827198,0.633827198,0.643265533,0.652703853,0.641166937,0.629630023,0.627651763,0.625673504,0.602915169,0.580680512,0.584625839,0.573236378,0.576220878,0.60487703,0.625406544,0.637339361,0.646585078,0.646585078
PRT,Portugal,0.746488791,0.746488791,0.745668983,0.744849152,0.739280295,0.733711425,0.746240473,0.758769512,0.755809888,0.749421573,0.73928084,0.695974707,0.701366085,0.704880982,0.70706282,0.706232874,0.702714414,0.702714414
QAT,Qatar,0.518745363,0.518745363,0.540076849,0.561408337,0.589581954,0.61775557,0.621312428,0.624869304,0.602265875,0.583202906,0.639509816,0.645235256,0.627507287,0.657970256,0.686112164,0.672961337,0.655387547,0.655387547
ROU,Romania,,,,,,,,,,,,,,,,,,
RUS,Russian Federation,0.326026436,0.326026436,0.316325545,0.306624666,0.290654874,0.274685067,0.300579917,0.326474765,0.313357728,0.327052695,0.319088243,0.306297408,0.303384672,0.306878427,0.344727649,0.34505593,0.344055842,0.344055842
RWA,Rwanda,0.153877856,0.153877856,0.172731543,0.19158524,0.211200953,0.230816688,0.272483444,0.314150181,0.32495105,0.338459636,0.31670147,0.367923063,0.386124044,0.405961807,0.400919585,0.437925368,0.438891594,0.438891594
KNA,Saint Kitts and Nevis,0.654355087,0.654355087,0.615874577,0.577394064,0.62336514,0.669336217,0.649931407,0.630526594,0.613934591,0.643407924,0.65714461,0.672743504,0.667786362,0.652842496,0.65076625,0.642276381,0.64038225,0.64038225
LCA,Saint Lucia,0.654355087,0.654355087,0.615874577,0.577394064,0.62336514,0.669336217,0.649931407,0.630526594,0.613934591,0.634656622,0.65714461,0.672743504,0.667786362,0.667373888,0.668978496,0.665074088,0.648453111,0.648453111
VCT,Saint Vincent and the Grenadines,0.654355087,0.654355087,0.615874577,0.577394064,0.62336514,0.669336217,0.674816036,0.680295873,0.613934591,0.643407924,0.65714461,0.672743504,0.637583695,0.680495023,0.676521125,0.672447255,0.67703647,0.67703647
WSM,Samoa,0.691065937,0.691065937,0.667954373,0.64484282,0.655556142,0.666269466,0.683448589,0.700627703,0.695501469,0.669906936,0.716598358,0.690847917,0.68291194,0.659444814,0.629959014,0.630844716,0.629010265,0.629010265
SMR,San Marino,0.654355087,0.654355087,0.666497731,0.678640386,0.674657011,0.670673623,0.668973613,0.667273622,0.66205054,0.663086579,0.652450697,0.696605874,0.68187794,0.68311208,0.693958859,0.679276423,0.678743495,0.678743495
STP,Sao Tome and Principe,0.515127671,0.515127671,0.47391957,0.432711471,0.457521385,0.482331298,0.434996331,0.387661357,0.392214664,0.420173451,0.37732079,0.386685688,0.410678381,0.402434672,0.354455169,0.356515445,0.355170435,0.355170435
SAU,Saudi Arabia,0.549110786,0.549110786,0.545362335,0.541613886,0.516839066,0.492064246,0.507314496,0.522564748,0.547568946,0.526459991,0.52032275,0.519957708,0.535405568,0.535706259,0.515108745,0.53426722,0.513650865,0.513650865
SEN,Senegal,0.453405009,0.453405009,0.473503879,0.493602748,0.498071148,0.502539547,0.505296191,0.508052835,0.484084665,0.496562398,0.497080353,0.451735448,0.450223928,0.443213203,0.42527626,0.418819351,0.409485659,0.409485659
SRB,Serbia,0.25443114,0.25443114,0.248560381,0.242689597,0.240433741,0.238177876,0.269871426,0.301565002,0.308165689,0.350137569,0.323078829,0.386899308,0.399043843,0.393445128,0.414587876,0.423350703,0.433988672,0.433988672
SYC,Seychelles,0.650604631,0.650604631,0.622494447,0.594384262,0.60565902,0.61693379,0.597178137,0.57742249,0.527560987,0.533711027,0.504967182,0.501564549,0.523450029,0.543789529,0.511338126,0.504120025,0.497012347,0.497012347
SLE,Sierra Leone,0.203103064,0.203103064,0.232423115,0.261743147,0.233980036,0.20621696,0.220382595,0.234548255,0.257843492,0.265181825,0.263299545,0.292330853,0.293674702,0.30711296,0.316769849,0.30973348,0.328850701,0.328850701
SGP,Singapore,0.755443753,0.755443753,0.757207537,0.758971324,0.756751966,0.754532629,0.771086478,0.787640333,0.822724028,0.846431646,0.85281293,0.826553036,0.830720471,0.831543554,0.823335885,0.838501321,0.838981932,0.838981932
SVK,Slovakia,0.530627128,0.530627128,0.533173704,0.535720279,0.546923941,0.558127607,0.552901769,0.547675934,0.565120943,0.600963966,0.603234879,0.602647812,0.589126557,0.612440655,0.609707037,0.61614754,0.629145056,0.629145056
SVN,Slovenia,0.709115289,0.709115289,0.726214933,0.743314579,0.722243214,0.701171857,0.696319747,0.691467627,0.690010989,0.684261065,0.670822588,0.673224596,0.675497388,0.695410614,0.717124691,0.703438791,0.714443729,0.714443729
SLB,Solomon Islands,0.654355087,0.654355087,0.591682881,0.529010675,0.436094856,0.34317903,0.281597137,0.220015224,0.22051367,0.30095731,0.316712983,0.351769045,0.338820305,0.356816549,0.352549667,0.359488492,0.379008519,0.379008519
SOM,Somalia,0.055927005,0.055927005,0.047377777,0.038828599,0.038336086,0.037843532,0.078017235,0.118190951,0.078651174,0.036541211,0.058180128,0,0,0,0.001147209,0.01172208,0.029233939,0.029233939
ZAF,South Africa,0.497715902,0.497715902,0.514614367,0.531512834,0.526053965,0.520595095,0.515022582,0.509450069,0.508796147,0.517877054,0.515410465,0.545599649,0.512393975,0.504144043,0.51779949,0.520349922,0.520050301,0.520050301
ESP,Spain,0.778560919,0.778560919,0.769440651,0.760320353,0.769276285,0.77823225,0.760393763,0.742555296,0.752371162,0.72657258,0.719405728,0.710776257,0.717753493,0.725582469,0.730802145,0.735934068,0.740756475,0.740756475
LKA,Sri Lanka,0.534353259,0.534353259,0.525273901,0.516194541,0.525083214,0.533971883,0.549495596,0.565019308,0.548751321,0.540866056,0.528894518,0.539662051,0.527236054,0.50041395,0.484590105,0.483133288,0.485020857,0.485020857
SDN,Sudan,0.173319709,0.173319709,0.174019241,0.174718801,0.186954594,0.19919035,0.2220433,0.244896239,0.18474001,0.203093513,0.180236166,0.237971273,0.223158784,0.218432926,0.248461786,0.236161146,0.248200252,0.248200252
SUR,Suriname,0.42586417,0.42586417,0.43787756,0.449890956,0.4557105,0.461530052,0.454164821,0.446799587,0.464150622,0.441646676,0.446439787,0.443304141,0.436001337,0.443512389,0.46711331,0.481673576,0.483591088,0.483591088
SWZ,Swaziland,0.393765626,0.393765626,0.387391758,0.381017885,0.372868896,0.364719886,0.364928162,0.365136429,0.350043838,0.333808756,0.325792089,0.363568681,0.34553135,0.373646398,0.377942538,0.401645931,0.416061635,0.416061635
SWE,Sweden,0.85268082,0.85268082,0.853580618,0.854480391,0.855549884,0.856619374,0.861844158,0.867068937,0.878680094,0.87930198,0.855126417,0.86923234,0.87716344,0.884771785,0.890429222,0.889461096,0.889326181,0.889326181
CHE,Switzerland,0.88145188,0.88145188,0.885632634,0.88981339,0.888140297,0.886467185,0.884744477,0.88302176,0.882525983,0.882752739,0.879698725,0.860707106,0.867624621,0.862563954,0.854140752,0.856453537,0.852364446,0.852364446
SYR,Syrian Arab Republic,0.423219883,0.423219883,0.426482499,0.429745122,0.427650857,0.425556589,0.420533121,0.415509659,0.426234972,0.426593858,0.405309222,0.336649982,0.370141166,0.389423055,0.405029331,0.40223295,0.368291528,0.368291528
TJK,Tajikistan,0.161326499,0.161326499,0.169216299,0.177106096,0.19577055,0.21443504,0.240268612,0.26610217,0.294101501,0.271462957,0.295157801,0.276813802,0.257941127,0.251501215,0.252317146,0.262799665,0.258409497,0.258409497
TZA,"Tanzania, United Republic of",0.449106382,0.449106382,0.44561826,0.442130131,0.432531595,0.422933055,0.422641128,0.4223492,0.442671318,0.427569305,0.448281468,0.411949875,0.428187826,0.430486382,0.398389183,0.395823987,0.396823619,0.396823619
THA,Thailand,0.608474718,0.608474718,0.604938841,0.601402947,0.605667973,0.609932993,0.592115462,0.574297932,0.529419988,0.522474605,0.518005934,0.498557559,0.48624606,0.476583847,0.453587153,0.458791076,0.451776715,0.451776715
TLS,TimorLeste,,,,,,,,,,,,,,,,,,
TGO,Togo,0.347772216,0.347772216,0.348293543,0.348814859,0.35334897,0.357883091,0.349657083,0.34143108,0.303522985,0.273578487,0.281077255,0.304848759,0.320241712,0.343558784,0.321662655,0.315403987,0.330098267,0.330098267
TON,Tonga,0.654355087,0.654355087,0.591682881,0.529010675,0.539837825,0.550664981,0.545440197,0.540215414,0.471523331,0.515804806,0.609673978,0.618659889,0.595572928,0.524197122,0.49474817,0.51825368,0.513763679,0.513763679
TTO,Trinidad and Tobago,0.588803582,0.588803582,0.589726007,0.590648434,0.583613771,0.576579107,0.57743054,0.578281975,0.542185927,0.497299582,0.482973093,0.442670037,0.456023966,0.446136228,0.454317664,0.455726183,0.45839142,0.45839142
TUN,Tunisia,0.459817845,0.459817845,0.465517014,0.471216188,0.470586446,0.469956706,0.480930512,0.491904319,0.482436248,0.528718378,0.519929869,0.544652316,0.538779524,0.531965031,0.538064007,0.523312666,0.480200352,0.480200352
TUR,Turkey,0.465869572,0.465869572,0.469823587,0.473777605,0.480879653,0.487981701,0.488004166,0.48802663,0.526711969,0.526648002,0.531420495,0.502326965,0.498042195,0.511617387,0.518311166,0.521074122,0.515371527,0.515371527
TKM,Turkmenistan,0.227759527,0.227759527,0.232324505,0.236889497,0.247146511,0.257403543,0.247458792,0.237514008,0.221614091,0.182727478,0.184317916,0.183293932,0.198344535,0.217529339,0.214483456,0.210071421,0.21752842,0.21752842
TUV,Tuvalu,0.654355087,0.654355087,0.666497731,0.678640386,0.727216816,0.775793231,0.775618291,0.775443343,0.749072863,0.674187905,0.757028082,0.722127022,0.706725398,0.700985519,0.708545657,0.704349615,0.590810834,0.590810834
UGA,Uganda,0.372631363,0.372631363,0.372297633,0.371963902,0.356562638,0.341161377,0.355369771,0.369578155,0.391690162,0.372670107,0.387878572,0.429260459,0.420866863,0.421600702,0.413548318,0.418387698,0.420421934,0.420421934
UKR,Ukraine,0.313235623,0.313235623,0.295232797,0.277229988,0.274382114,0.271534247,0.299125791,0.326717321,0.331474566,0.349158208,0.342304327,0.326947965,0.341321447,0.351513135,0.339203568,0.331426783,0.328922557,0.328922557
ARE,United Arab Emirates,0.637034985,0.637034985,0.641602159,0.64616933,0.645140553,0.644111785,0.642879248,0.6416467,0.614367859,0.598707405,0.596502426,0.575659211,0.571568484,0.596997502,0.591318219,0.574254769,0.592734969,0.592734969
GBR,United Kingdom,0.818666467,0.818666467,0.833260584,0.847854716,0.838975,0.830095279,0.828821158,0.827547033,0.832842794,0.824709039,0.809365527,0.852422252,0.837711006,0.8339736,0.847195534,0.853773995,0.834273876,0.834273876
USA,United States,0.790242848,0.790242848,0.80051899,0.810795121,0.809001303,0.807207459,0.80294385,0.798680222,0.809217467,0.786320699,0.805248205,0.817747213,0.818753888,0.826729301,0.8098782,0.819037725,0.819891298,0.819891298
URY,Uruguay,0.586886336,0.586886336,0.593070585,0.599254836,0.602525353,0.605795857,0.612216449,0.618637023,0.619007859,0.583650147,0.585739296,0.593892339,0.603530622,0.609237328,0.641021896,0.643615692,0.642099518,0.642099518
UZB,Uzbekistan,0.281073603,0.281073603,0.276890993,0.272708384,0.276567173,0.280425928,0.248875046,0.217324163,0.243328352,0.244043501,0.211515882,0.220274112,0.26904761,0.27783975,0.246429157,0.226916266,0.221683977,0.221683977
VUT,Vanuatu,0.453485192,0.453485192,0.427496147,0.401507109,0.474261671,0.547016233,0.524545917,0.502075602,0.458273793,0.499477848,0.600982396,0.602329576,0.612920226,0.594337028,0.581628355,0.548988864,0.545670666,0.545670666
VEN,"Venezuela, Bolivarian Republic of",0.32514468,0.32514468,0.330342507,0.335540344,0.327933621,0.320326915,0.293322492,0.266318048,0.241623358,0.256553593,0.255324185,0.224437667,0.196206319,0.183428322,0.181610079,0.171507858,0.173991416,0.173991416
VNM,Viet Nam,0.419707726,0.419707726,0.424710763,0.429713795,0.430915785,0.432117765,0.409904075,0.387690377,0.402662115,0.404897752,0.452778889,0.407032363,0.409923281,0.4160215,0.410191456,0.40095001,0.407072622,0.407072622
YEM,Yemen,0.230631615,0.230631615,0.232236624,0.233841647,0.224639368,0.215437043,0.206146431,0.196855775,0.2534832,0.253651431,0.248133735,0.292354461,0.305231714,0.30193828,0.282917429,0.286758328,0.250059981,0.250059981
ZMB,Zambia,0.370878192,0.370878192,0.382653224,0.394428254,0.393480802,0.392533342,0.406735969,0.420938595,0.405975654,0.395462571,0.384877054,0.382086466,0.385473037,0.412149552,0.408075429,0.405973337,0.406687178,0.406687178
ZWE,Zimbabwe,0.335990083,0.335990083,0.346966147,0.357942227,0.295785451,0.233628688,0.207711458,0.181794249,0.163703426,0.148293248,0.146775379,0.160545483,0.147211684,0.150787534,0.136079212,0.141918819,0.149088705,0.149088705
