ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
IRQ,Iraq,-1.862404132,-1.862404132,-1.723729849,-1.585055742,-1.681836843,-1.778618152,-1.725869417,-1.673120803,-2.435069847,-3.176308822,-2.723778311,-2.825513609,-2.795646999,-2.486895769,-2.184920552,-2.261488117,-1.954581443,-1.954581443
IRL,Ireland,1.277287269,1.277287269,1.356052995,1.4348188,1.464820385,1.494821993,1.459110975,1.423399878,1.330945257,1.174082535,1.2884017,1.152042435,1.178852075,1.173819043,1.031489167,0.98523629,0.997197877,0.997197877
ISR,Israel,-1.23322613,-1.23322613,-1.212943077,-1.192659866,-1.12139678,-1.050133618,-1.279980659,-1.509827631,-1.562522574,-1.330141303,-1.281557339,-1.355898138,-1.34601013,-1.406533062,-1.696318491,-1.416753316,-1.297436773,-1.297436773
ITA,Italy,1.033640943,1.033640943,1.08209157,1.130542015,0.991473496,0.852404979,0.803983927,0.755562821,0.410153486,0.283117352,0.473236496,0.52710675,0.458844489,0.548239665,0.39040483,0.512110797,0.586191199,0.586191199
JAM,Jamaica,0.014257762,0.014257762,0.006839383,-0.000578996,0.037305355,0.075189699,-0.106757067,-0.288703828,-0.405771999,-0.334355475,-0.280224213,-0.287050038,-0.200857314,-0.261964744,-0.336507618,-0.396513284,-0.117944982,-0.117944982
JPN,Japan,1.107839797,1.107839797,1.151400566,1.194961344,1.160484552,1.126007775,1.116019845,1.106031945,0.995526223,0.987021813,0.988215005,1.052070776,0.927676876,0.813375081,0.924772279,0.839773559,0.973280256,0.973280256
JOR,Jordan,-0.15369726,-0.15369726,-0.110332325,-0.066967373,-0.079796329,-0.092625279,-0.326573193,-0.560521063,-0.110176185,-0.232109929,-0.133989222,-0.763266646,-0.311612404,-0.359997899,-0.308559769,-0.263434423,-0.418135114,-0.418135114
KAZ,Kazakhstan,-0.521240819,-0.521240819,-0.241358608,0.038523635,0.021336291,0.004148947,0.144709051,0.285269165,0.301441869,0.056053215,0.166873317,0.180521534,0.564803842,0.549938859,0.733508769,0.451472142,-0.170974179,-0.170974179
KEN,Kenya,-0.73500812,-0.73500812,-0.84908855,-0.963169009,-1.051429272,-1.139689472,-1.192719579,-1.24574967,-1.275803288,-1.066881069,-1.262776138,-1.106995844,-1.265734257,-1.379173132,-1.439289025,-1.192408906,-1.306946379,-1.306946379
KIR,Kiribati,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.21795026,1.191357117,1.414583366,1.400668351,1.383244222,1.377225196,1.436614857,1.481780617,1.33464014,1.33464014
PRK,"Korea, Democratic People's Republic of",-0.531007687,-0.531007687,-0.48100248,-0.430997249,-0.207455501,0.016086239,0.088183358,0.160280478,0.111565438,0.106983696,-0.073315519,-0.095856171,0.516421595,0.530467071,-0.058018556,-0.396922518,-0.446451494,-0.446451494
KOR,"Korea, Republic of",0.515199089,0.515199089,0.466257572,0.417316103,0.357000858,0.296685597,0.229347706,0.162009823,0.207114395,0.39924,0.453261599,0.253337746,0.408453212,0.290932528,0.185833786,0.101434699,0.233032807,0.233032807
