"ISO3","name",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"JAM","Jamaica",0.51,0.52,0.59,0.58,0.66,0.75,0.78,0.77,0.78,0.78,0.76,0.73,0.71,0.74,0.75,0.68
"JPN","Japan",0.87,0.89,0.92,0.93,0.88,0.89,0.93,0.91,0.9,0.89,0.91,0.93,0.91,0.94,0.94,0.89
"JOR","Jordan",0.78,0.78,0.8,0.76,0.78,0.78,0.87,0.89,0.87,0.87,0.82,0.84,0.84,0.8,0.8,0.73
"KAZ","Kazakhstan",0.43,0.44,0.45,0.46,0.47,0.63,0.66,0.69,0.7,0.73,0.74,0.74,0.73,0.72,0.7,0.66
"KEN","Kenya",0.5,0.54,0.68,0.71,0.7,0.72,0.79,0.76,0.79,0.83,0.78,0.75,0.74,0.72,0.74,0.73
"KIR","Kiribati",0.64,0.66,0.67,0.69,0.71,0.73,0.75,0.76,0.78,0.8,0.82,0.83,0.85,0.87,0.89,0.72
"PRK","Korea, Democratic People's Republic of","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"KOR","Korea, Republic of",0.8,0.8,0.81,0.81,0.82,0.79,0.85,0.85,0.83,0.84,0.83,0.83,0.79,0.8,0.8,0.77
"KWT","Kuwait",0.8,0.82,0.8,0.79,0.82,0.85,0.81,0.8,0.82,0.83,0.84,0.83,0.79,0.74,0.72,0.66
"KGZ","Kyrgyzstan",0.39,0.39,0.4,0.41,0.57,0.65,0.56,0.6,0.68,0.76,0.79,0.78,0.77,0.76,0.72,0.62
"LAO","Lao People's Democratic Republic",0.62,0.63,0.55,0.53,0.52,0.28,0.14,0.38,0.55,0.64,0.62,0.63,0.71,0.73,0.75,0.74
"LVA","Latvia",0.4,0.41,0.57,0.66,0.73,0.79,0.83,0.84,0.85,0.86,0.85,0.81,0.74,0.74,0.71,0.67
"LBN","Lebanon",0.65,0.66,0.74,0.76,0.77,0.8,0.86,0.92,0.91,0.84,0.83,0.82,0.88,0.78,0.77,0.71
"LSO","Lesotho",0.64,0.65,0.65,0.66,0.66,0.67,0.67,0.73,0.73,0.7,0.72,0.74,0.77,0.75,0.73,0.7
"LBR","Liberia",0.5,0.52,0.53,0.55,0.56,0.57,0.59,0.6,0.62,0.63,0.64,0.66,0.67,0.69,0.7,0.65
"LBY","Libyan Arab Jamahiriya",0.59,0.6,0.61,0.65,0.67,0.68,0.69,0.74,0.64,0.61,0.66,0.69,0.8,0.75,0.7,0.66
"LIE","Liechtenstein","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"LTU","Lithuania",0.13,0.13,0.33,0.54,0.65,0.72,0.85,0.88,0.88,0.9,0.9,0.9,0.81,0.79,0.76,0.71
"LUX","Luxembourg",0.83,0.85,0.86,0.87,0.87,0.88,0.89,0.85,0.85,0.85,0.86,0.86,0.8,0.8,0.8,0.79
"MDG","Madagascar",0.74,0.61,0.54,0.61,0.73,0.78,0.77,0.74,0.77,0.72,0.83,0.75,0.7,0.72,0.74,0.75
"MWI","Malawi",0.6,0.55,0.39,0.46,0.6,0.58,0.51,0.54,0.58,0.63,0.68,0.69,0.68,0.7,0.7,0.71
"MYS","Malaysia",0.83,0.78,0.78,0.78,0.79,0.77,0.78,0.81,0.82,0.82,0.83,0.83,0.8,0.79,0.8,0.77
"MDV","Maldives",0.55,0.57,0.58,0.6,0.61,0.63,0.64,0.66,0.67,0.69,0.7,0.72,0.73,0.75,0.77,0.7
"MLI","Mali",0.82,0.66,0.66,0.7,0.8,0.84,0.88,0.86,0.84,0.82,0.84,0.81,0.78,0.8,0.8,0.74
"MLT","Malta",0.73,0.73,0.72,0.75,0.73,0.73,0.75,0.79,0.8,0.85,0.86,0.85,0.8,0.8,0.83,0.78
"MHL","Marshall Islands","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"MRT","Mauritania",0.68,0.7,0.69,0.71,0.71,0.68,0.76,0.78,0.77,0.77,0.76,0.77,0.74,0.77,0.78,0.78
"MUS","Mauritius",0.68,0.69,0.71,0.72,0.74,0.74,0.68,0.71,0.71,0.7,0.71,0.72,0.76,0.76,0.71,0.71
"MEX","Mexico",0.68,0.67,0.58,0.54,0.58,0.68,0.69,0.73,0.77,0.8,0.81,0.81,0.77,0.78,0.78,0.76
"FSM","Micronesia, Federated States of",0.55,0.57,0.58,0.6,0.61,0.63,0.64,0.66,0.67,0.69,0.71,0.72,0.74,0.75,0.77,0.77
"MDA","Moldova, Republic of",0.1,0.1,0.1,0.46,0.66,0.7,0.56,0.55,0.63,0.71,0.7,0.68,0.68,0.68,0.68,0.68
"MCO","Monaco","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"MKD","Macedonia",0.66,0.68,0.69,0.71,0.73,0.74,0.76,0.77,0.81,0.83,0.87,0.9,0.91,0.86,0.85,0.79
"MNG","Mongolia",0.14,0.15,0.35,0.48,0.62,0.69,0.7,0.73,0.84,0.82,0.88,0.8,0.75,0.78,0.77,0.67
"MNE","Montenegro",0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.34,0.42,0.49,0.57,0.64,0.71,0.79,0.73
"MAR","Morocco",0.75,0.76,0.75,0.77,0.81,0.8,0.88,0.87,0.89,0.86,0.82,0.82,0.83,0.8,0.81,0.78
"MOZ","Mozambique",0.44,0.43,0.43,0.46,0.62,0.75,0.8,0.71,0.71,0.66,0.66,0.67,0.77,0.74,0.76,0.75
"MMR","Myanmar",0.52,0.53,0.52,0.55,0.5,0.44,0.55,0.7,0.54,0.42,0.48,0.61,0.7,0.57,0.45,0.47
"NAM","Namibia",0.72,0.73,0.75,0.76,0.76,0.78,0.77,0.76,0.76,0.74,0.72,0.75,0.79,0.77,0.75,0.71
"NRU","Nauru","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"NPL","Nepal",0.66,0.67,0.68,0.67,0.67,0.65,0.7,0.78,0.79,0.77,0.77,0.77,0.82,0.79,0.79,0.78
"NLD","Netherlands",0.83,0.84,0.85,0.81,0.81,0.81,0.86,0.85,0.83,0.83,0.85,0.87,0.87,0.87,0.87,0.81
"NZL","New Zealand",0.84,0.86,0.84,0.85,0.87,0.88,0.91,0.87,0.85,0.85,0.86,0.86,0.85,0.84,0.85,0.83
"NIC","Nicaragua",0.67,0.69,0.69,0.69,0.7,0.68,0.69,0.69,0.71,0.75,0.76,0.72,0.71,0.71,0.7,0.64
"NER","Niger",0.53,0.55,0.6,0.66,0.72,0.72,0.87,0.82,0.79,0.79,0.88,0.88,0.81,0.86,0.9,0.78
"NGA","Nigeria",0.5,0.48,0.43,0.54,0.67,0.74,0.79,0.77,0.65,0.66,0.66,0.66,0.69,0.74,0.78,0.75
"NOR","Norway",0.8,0.82,0.81,0.82,0.81,0.8,0.8,0.79,0.84,0.86,0.86,0.89,0.83,0.76,0.78,0.74
"OMN","Oman",0.86,0.87,0.82,0.83,0.88,0.85,0.94,0.85,0.84,0.79,0.8,0.82,0.78,0.75,0.71,0.65
"PAK","Pakistan",0.7,0.69,0.68,0.69,0.69,0.72,0.76,0.77,0.78,0.78,0.74,0.77,0.73,0.72,0.72,0.69
"PLW","Palau","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PAN","Panama",0.89,0.88,0.89,0.88,0.88,0.89,0.88,0.88,0.9,0.89,0.9,0.9,0.86,0.8,0.78,0.73
"PNG","Papua New Guinea",0.8,0.81,0.68,0.68,0.73,0.69,0.88,0.87,0.86,0.85,0.85,0.84,0.83,0.82,0.81,0.73
"PRY","Paraguay",0.63,0.62,0.65,0.68,0.72,0.7,0.72,0.71,0.73,0.7,0.68,0.73,0.78,0.77,0.77,0.75
"PER","Peru",0.36,0.58,0.69,0.73,0.76,0.77,0.81,0.82,0.85,0.89,0.87,0.84,0.86,0.86,0.87,0.82
"PHL","Philippines",0.77,0.77,0.78,0.78,0.79,0.77,0.74,0.76,0.75,0.77,0.78,0.76,0.73,0.74,0.77,0.73
"POL","Poland",0.49,0.52,0.55,0.6,0.64,0.67,0.71,0.7,0.74,0.78,0.82,0.8,0.8,0.82,0.81,0.78
"PRT","Portugal",0.78,0.8,0.81,0.83,0.85,0.85,0.85,0.85,0.83,0.83,0.83,0.84,0.8,0.79,0.8,0.8
"QAT","Qatar",0.67,0.68,0.7,0.71,0.73,0.74,0.75,0.81,0.87,0.9,0.82,0.76,0.72,0.69,0.67,0.66
"ROU","Romania",0.12,0.12,0.39,0.52,0.27,0.38,0.41,0.47,0.51,0.57,0.63,0.67,0.7,0.73,0.75,0.73
"RUS","Russian Federation",0.23,0.23,0.24,0.24,0.5,0.58,0.39,0.51,0.57,0.63,0.66,0.68,0.63,0.64,0.66,0.63
"RWA","Rwanda",0.49,0.5,0.51,0.63,0.67,0.72,0.84,0.79,0.79,0.8,0.75,0.7,0.7,0.73,0.71,0.67
"KNA","Saint Kitts and Nevis","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"LCA","Saint Lucia",0.61,0.63,0.65,0.66,0.68,0.7,0.71,0.73,0.75,0.77,0.78,0.8,0.82,0.83,0.85,0.8
