ISO3,name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
PNG,Papua New Guinea,49.00,50.00,50.00,50.00,50.00,50.00,50.00,47.50,45.00,42.50,40.00,37.50,35.00,32.50,30.00,35.00
PRY,Paraguay,90,90,90,90,90,90,70,70,50,50,50,50,50,50,60,65
PER,Peru,70,70,70,70,70,70,70,70,70,70,70,50,50,60,60,70
PHL,Philippines,50,50,50,50,50,50,50,50,50,50,30,30,30,30,40,40
POL,Poland,70,70,70,70,70,70,70,70,50,50,50,50,50,60,60,60
PRT,Portugal,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
QAT,Qatar,46.00,47.00,48.00,49.00,50.00,50.00,50.00,50.00,50.00,50.00,30.00,30.00,30.00,30.00,40.00,45.00
ROU,Romania,70,70,70,70,70,70,50,50,50,30,30,50,50,60,60,75
RUS,Russian Federation,70,70,50,50,50,50,50,50,50,50,30,30,30,30,30,25
RWA,Rwanda,28.80,29.40,30.00,30.00,30.00,30.00,30.00,50.00,30.00,30.00,30.00,30.00,30.00,40.00,40.00,40.00
KNA,Saint Kitts and Nevis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LCA,Saint Lucia,28.80,29.60,30.40,31.20,32.00,32.80,33.60,34.40,35.20,36.00,36.80,37.60,38.40,39.20,40.00,55.00
VCT,Saint Vincent and the Grenadines,28.80,29.60,30.40,31.20,32.00,32.80,33.60,34.40,35.20,36.00,36.80,37.60,38.40,39.20,40.00,55.00
WSM,Samoa,49.00,50.00,50.00,50.00,50.00,50.00,50.00,47.50,45.00,42.50,40.00,37.50,35.00,32.50,30.00,30.00
SMR,San Marino,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STP,Sao Tome and Principe,28.80,29.60,30.40,31.20,32.00,32.80,33.60,34.40,35.20,36.00,36.80,37.60,38.40,39.20,40.00,45.00
SAU,Saudi Arabia,29.40,30.00,30.00,30.00,30.00,30.00,30.00,50.00,50.00,30.00,30.00,30.00,30.00,30.00,40.00,45.00
SEN,Senegal,49.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,40.00,35.00
SRB,Serbia,8.60,8.80,9.00,9.20,9.40,9.60,9.80,10.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,50.00
SYC,Seychelles,36.00,37.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00,45.00,46.00,47.00,48.00,49.00,50.00,50.00
SLE,Sierra Leone,50.00,50.00,50.00,50.00,50.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,40.00
SGP,Singapore,90,90,90,90,90,90,90,90,90,90,90,90,80,80,80,75
SVK,Slovakia,70,70,50,50,50,50,70,70,70,70,70,70,70,70,70,70
SVN,Slovenia,29.40,30.00,50.00,70.00,70.00,50.00,50.00,50.00,50.00,50.00,50.00,70.00,70.00,60.00,60.00,70.00
SLB,Solomon Islands,14.40,14.80,15.20,15.60,16.00,16.40,16.80,17.20,17.60,18.00,18.40,18.80,19.20,19.60,20.00,10.00
SOM,Somalia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ZAF,South Africa,70,70,70,70,70,70,70,70,70,70,50,50,50,50,50,45
ESP,Spain,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80
LKA,Sri Lanka,50,50,50,50,50,50,50,50,50,50,50,30,30,30,20,15
SDN,Sudan,30.00,30.00,30.00,30.00,30.00,30.00,29.40,28.80,28.20,27.60,27.00,26.40,25.80,25.20,24.60,24.00
SUR,Suriname,49.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,30.00,30.00,30.00,30.00,30.00,15.00
SWZ,Swaziland,70,50,70,70,70,70,70,70,50,50,30,50,50,50,50,55
SWE,Sweden,70,70,70,70,70,70,70,90,90,90,90,90,80,80,80,85
CHE,Switzerland,88.20,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,80.00
SYR,Syrian Arab Republic,29.40,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,40.00,20.00
TJK,Tajikistan,28.20,28.80,29.40,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,25.00
TZA,"Tanzania, United Republic of",50,50,50,50,50,50,50,70,50,50,30,50,50,50,60,65
THA,Thailand,50,50,50,70,70,70,70,70,50,50,30,30,30,30,30,40
TLS,Timor-Leste,21.60,22.20,22.80,23.40,24.00,24.60,25.20,25.80,26.40,27.00,27.60,28.20,28.80,29.40,30.00,20.00
TGO,Togo,27.60,28.20,28.80,29.40,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,25.00
TON,Tonga,28.80,29.60,30.40,31.20,32.00,32.80,33.60,34.40,35.20,36.00,36.80,37.60,38.40,39.20,40.00,25.00
TTO,Trinidad and Tobago,88.20,90.00,90.00,90.00,90.00,90.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,60.00
TUN,Tunisia,70,70,70,70,70,70,70,70,50,50,30,30,30,30,30,35
TUR,Turkey,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,65
TKM,Turkmenistan,28.20,28.80,29.40,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,10.00,10.00,10.00,10.00,9.90
TUV,Tuvalu,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
UGA,Uganda,70,70,70,70,70,50,50,50,50,50,50,50,50,50,50,45
UKR,Ukraine,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,20
ARE,United Arab Emirates,29.40,30.00,30.00,30.00,30.00,30.00,50.00,50.00,50.00,50.00,50.00,30.00,30.00,30.00,30.00,35.00
GBR,United Kingdom,70,70,70,70,70,70,70,70,70,70,90,90,90,90,90,90
USA,United States,70,70,70,70,70,70,70,70,70,70,70,70,80,80,80,75
URY,Uruguay,70,70,70,70,70,70,70,70,70,70,70,70,70,60,70,75
UZB,Uzbekistan,28.20,28.80,29.40,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,10.00
VUT,Vanuatu,21.60,22.20,22.80,23.40,24.00,24.60,25.20,25.80,26.40,27.00,27.60,28.20,28.80,29.40,30.00,20.00
VEN,"Venezuela, Bolivarian Republic of",50,50,50,50,50,50,50,50,50,10,10,10,20,20,10,5
VNM,Viet Nam,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20
YEM,Yemen,70,70,70,30,30,30,30,30,50,50,50,50,50,50,50,45
ZMB,Zambia,70,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50
ZWE,Zimbabwe,30.00,30.00,30.00,30.00,30.00,30.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.90
